2016-02-13 01:14:00,-1.75,-4.20,1010.10,624,636
2016-02-13 01:14:09,-1.75,-4.20,1010.10,622,636
2016-02-13 01:14:17,-1.75,-4.20,1010.12,620,636
2016-02-13 01:14:25,-1.75,-4.20,1010.04,620,636
2016-02-13 01:14:33,-1.75,-4.30,1010.04,621,636
2016-02-13 01:14:41,-1.75,-4.20,1010.05,622,636
2016-02-13 01:14:49,-1.75,-4.20,1010.00,625,636
2016-02-13 01:14:57,-1.75,-4.20,1010.03,623,636
2016-02-13 01:15:05,-1.75,-4.20,1010.09,621,636
2016-02-13 01:15:13,-1.75,-4.20,1010.05,620,636
2016-02-13 01:15:22,-1.75,-4.20,1010.11,620,636
2016-02-13 01:15:30,-1.75,-4.20,1010.09,622,636
2016-02-13 01:15:38,-1.75,-4.20,1009.97,623,636
2016-02-13 01:15:46,-1.75,-4.20,1010.05,623,636
2016-02-13 01:15:54,-1.75,-4.20,1010.07,623,636
2016-02-13 01:16:02,-1.75,-4.20,1010.12,622,636
2016-02-13 01:16:10,-1.75,-4.20,1010.06,620,636
2016-02-13 01:16:18,-1.75,-4.20,1010.08,620,636
2016-02-13 01:16:26,-1.75,-4.20,1009.99,622,636
2016-02-13 01:16:35,-1.75,-4.20,1010.04,624,636
2016-02-13 01:16:43,-1.75,-4.20,1010.05,621,636
2016-02-13 01:16:51,-1.75,-4.20,1010.02,620,636
2016-02-13 01:16:59,-1.75,-4.20,1010.08,621,636
2016-02-13 01:17:07,-1.75,-4.20,1010.04,624,636
2016-02-13 01:17:15,-1.75,-4.20,1010.08,624,636
2016-02-13 01:17:23,-1.75,-4.20,1010.04,623,636
2016-02-13 01:17:31,-1.75,-4.20,1009.94,622,636
2016-02-13 01:17:39,-1.75,-4.20,1010.00,620,636
2016-02-13 01:17:47,-1.75,-4.20,1010.07,620,636
2016-02-13 01:17:55,-1.75,-4.20,1010.06,619,636
2016-02-13 01:18:03,-1.75,-4.20,1009.98,621,636
2016-02-13 01:18:11,-1.75,-4.20,1010.02,623,636
2016-02-13 01:18:19,-1.75,-4.20,1009.98,623,636
2016-02-13 01:18:27,-1.75,-4.20,1010.01,621,636
2016-02-13 01:18:35,-1.75,-4.20,1009.94,621,636
2016-02-13 01:18:43,-1.75,-4.20,1010.03,621,636
2016-02-13 01:18:51,-1.75,-4.20,1009.95,620,636
2016-02-13 01:18:59,-1.75,-4.20,1009.99,620,636
2016-02-13 01:19:08,-1.75,-4.20,1009.89,622,636
2016-02-13 01:19:16,-1.75,-4.20,1010.05,623,636
2016-02-13 01:19:24,-1.75,-4.20,1010.07,624,636
2016-02-13 01:19:32,-1.75,-4.20,1010.01,623,636
2016-02-13 01:19:40,-1.75,-4.20,1009.95,621,636
2016-02-13 01:19:48,-1.75,-4.20,1009.99,620,636
2016-02-13 01:19:56,-1.75,-4.20,1010.05,619,636
2016-02-13 01:20:04,-1.75,-4.20,1010.00,622,636
2016-02-13 01:20:12,-1.75,-4.20,1009.94,624,636
2016-02-13 01:20:21,-1.75,-4.10,1010.12,622,636
2016-02-13 01:20:29,-1.75,-4.20,1010.07,619,636
2016-02-13 01:20:37,-1.75,-4.20,1009.91,621,636
2016-02-13 01:20:45,-1.75,-4.20,1009.95,623,636
2016-02-13 01:20:53,-1.75,-4.20,1009.85,623,636
2016-02-13 01:21:01,-1.75,-4.20,1009.92,622,636
2016-02-13 01:21:09,-1.75,-4.20,1009.94,621,636
2016-02-13 01:21:17,-1.75,-4.20,1009.93,620,636
2016-02-13 01:21:25,-1.75,-4.20,1009.86,623,636
2016-02-13 01:21:33,-1.75,-4.20,1009.85,624,636
2016-02-13 01:21:42,-1.75,-4.20,1009.88,622,636
2016-02-13 01:21:50,-1.75,-4.20,1009.86,622,636
2016-02-13 01:21:58,-1.75,-4.20,1009.84,623,636
2016-02-13 01:22:06,-1.75,-4.20,1009.94,621,636
2016-02-13 01:22:14,-1.75,-4.20,1009.83,621,636
2016-02-13 01:22:22,-1.75,-4.20,1009.85,624,636
2016-02-13 01:22:30,-1.75,-4.20,1009.85,623,636
2016-02-13 01:22:38,-1.75,-4.20,1009.85,620,635
2016-02-13 01:22:46,-1.75,-4.20,1009.84,620,636
2016-02-13 01:22:55,-2.00,-4.20,1009.89,624,636
2016-02-13 01:23:03,-2.00,-4.20,1009.83,624,636
2016-02-13 01:23:11,-2.00,-4.20,1009.86,621,636
2016-02-13 01:23:19,-2.00,-4.20,1009.90,622,636
2016-02-13 01:23:27,-2.00,-4.20,1009.80,623,636
2016-02-13 01:23:35,-2.00,-4.20,1009.82,622,636
2016-02-13 01:23:43,-2.00,-4.20,1009.73,620,636
2016-02-13 01:23:51,-2.00,-4.20,1009.80,622,636
2016-02-13 01:23:59,-2.00,-4.20,1009.75,624,636
2016-02-13 01:24:08,-2.00,-4.20,1009.76,623,635
2016-02-13 01:24:16,-2.00,-4.20,1009.74,621,636
2016-02-13 01:24:24,-2.00,-4.20,1009.79,622,635
2016-02-13 01:24:32,-2.00,-4.20,1009.78,623,635
2016-02-13 01:24:40,-2.00,-4.20,1009.80,621,635
2016-02-13 01:24:48,-2.00,-4.30,1009.80,623,635
2016-02-13 01:24:56,-2.00,-4.20,1009.89,623,636
2016-02-13 01:25:04,-2.00,-4.30,1009.81,621,635
2016-02-13 01:25:12,-2.00,-4.20,1009.81,623,635
2016-02-13 01:25:21,-2.00,-4.20,1009.75,621,636
2016-02-13 01:25:29,-2.00,-4.20,1009.85,622,636
2016-02-13 01:25:37,-2.00,-4.30,1009.83,623,636
2016-02-13 01:25:45,-2.00,-4.30,1009.86,621,635
2016-02-13 01:25:53,-2.00,-4.30,1009.77,623,635
2016-02-13 01:26:01,-2.00,-4.30,1009.84,622,635
2016-02-13 01:26:09,-2.00,-4.30,1009.72,622,635
2016-02-13 01:26:17,-2.00,-4.30,1009.85,623,635
2016-02-13 01:26:25,-2.00,-4.30,1009.82,621,635
2016-02-13 01:26:34,-2.00,-4.30,1009.66,621,635
2016-02-13 01:26:42,-2.00,-4.30,1009.84,623,635
2016-02-13 01:26:50,-2.00,-4.30,1009.96,622,635
2016-02-13 01:26:58,-2.00,-4.30,1009.85,621,635
